,配置效应(AR),选股效应(SR),re_p,re_b,配置收益AR',选择收益SR',超额收益ER',误差
2020-06-30 00:00:00,0.1387776791314963,0.29915654988320023,0.5541273356337245,0.11619310661902794,0.2049895012121631,0.4418862768759982,0.6468757780881613,5.551115123125783e-17
2020-12-31 00:00:00,0.17626313054244036,0.11054028830999008,0.667348852306529,0.38054543345409864,0.29309565026071455,0.18380972573514145,0.47690537599585586,-1.1102230246251565e-16
2021-06-30 00:00:00,-0.0365663680486068,0.20440389550967142,0.23778213614145058,0.06994460868038595,-0.09475342136790729,0.5296661788976201,0.4349127575297128,0.0
总计,,,,,0.40333173010497037,1.1553621815087598,1.5586939116137302,
