,配置效应(AR),选股效应(SR),re_p,re_b,配置收益AR',选择收益SR',超额收益ER',误差
2020-06-30 00:00:00,0.3271934270195957,0.6844090814955756,1.1277956151341992,0.11619310661902794,0.4832997483773531,1.0109455433961907,1.4942452917735436,-1.1102230246251565e-16
2020-12-31 00:00:00,-0.1265678735309322,0.11155233708223194,0.36552989700539834,0.38054543345409864,-0.28814738849044164,0.25396266614525176,-0.03418472234518992,-2.7755575615628914e-17
2021-06-30 00:00:00,0.12243539205124748,0.27832906921835554,0.47070906994998896,0.06994460868038595,0.3557444217573847,0.8087041837209207,1.1644486054783054,0.0
总计,,,,,0.5508967816442962,2.0736123932623634,2.624509174906659,
