,配置效应(AR),选股效应(SR),re_p,re_b,配置收益AR',选择收益SR',超额收益ER',误差
2020-06-30 00:00:00,0.1312067192320042,0.16052819604366145,0.40792802189469357,0.11619310661902794,0.1938063822609978,0.23711734511930008,0.4309237273802979,0.0
2020-12-31 00:00:00,-0.01168779733051858,-0.04589644429534431,0.32296119182823574,0.38054543345409864,-0.01760655629602766,-0.06913863300516551,-0.08674518930119318,-6.938893903907228e-18
2021-06-30 00:00:00,-0.005815208034992122,-0.018213916777401046,0.04591548386799278,0.06994460868038595,-0.010831604981439386,-0.03392586310076641,-0.04475746808220579,3.469446951953614e-18
总计,,,,,0.16536822098353074,0.13405284901336817,0.2994210699968989,
