,配置效应(AR),选股效应(SR),re_p,re_b,配置收益AR',选择收益SR',超额收益ER',误差
2020-06-30 00:00:00,0.0810814806899593,0.2187326000584027,0.41600718736738995,0.11619310661902794,0.11976603433776696,0.32309148607627447,0.4428575204140415,2.7755575615628914e-17
2020-12-31 00:00:00,0.26527565038171724,0.22350687179278844,0.8693279556286043,0.38054543345409864,0.4019056767394806,0.3386239198152803,0.7405295965547609,0.0
2021-06-30 00:00:00,0.07056905076883425,0.175900441857159,0.31641410130637915,0.06994460868038595,0.18679499449035178,0.46560527185196876,0.6524002663423204,-2.7755575615628914e-17
总计,,,,,0.7084667055675993,1.1273206777435236,1.8357873833111227,
